time,city,icon,summary,precipIntensity,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,pressure,windSpeed,windGust,windBearing,cloudCover,snowAccumulation
2022-11-20 18:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.67,4.05,4.38,1009.18,3.71,6.16,282.6,0.51,0.0
2022-11-20 19:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.1,3.3,4.11,1010.06,3.82,3.79,259.67,0.68,0.0
2022-11-20 20:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,5.38,3.2,3.69,1009.39,2.66,4.02,236.86,0.6,0.0
2022-11-20 21:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,4.33,1.97,3.06,1009.29,2.64,5.64,218.49,0.09,0.0
2022-11-20 22:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.85,2.73,3.44,1009.61,2.47,4.31,222.36,0.56,0.0
2022-11-20 23:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,4.72,3.15,3.61,1007.12,1.88,5.18,165.35,0.12,0.0
2022-11-21 00:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,5.14,2.44,4.01,1007.02,3.3,5.0,194.38,0.58,0.0
2022-11-21 01:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,5.21,2.65,4.15,1008.1,3.13,4.23,193.44,0.87,0.0
2022-11-21 02:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,5.04,2.59,4.15,1005.32,2.93,5.4,154.13,0.99,0.0
2022-11-21 03:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0003,rain,5.24,2.49,4.44,1003.42,3.42,6.84,157.31,1.0,0.0
2022-11-21 04:00:00+00:00,bristol,cloudy,Cloudy,0.01,0.0011,rain,5.74,2.78,4.7,1001.85,3.94,8.48,154.71,1.0,0.0
2022-11-21 05:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,6.58,3.63,5.11,1000.23,4.29,10.29,153.86,0.99,0.0
2022-11-21 06:00:00+00:00,bristol,rain,Rain,0.42,0.0419,rain,7.42,4.52,5.64,998.9,4.62,9.79,148.34,0.99,0.0
2022-11-21 07:00:00+00:00,bristol,rain,Rain,0.9,0.0895,rain,8.1,5.07,6.63,996.58,5.31,11.48,138.73,1.0,0.0
2022-11-21 08:00:00+00:00,bristol,rain,Rain,1.76,0.1758,rain,8.66,5.46,7.49,994.49,6.18,14.53,134.92,0.99,0.0
2022-11-21 09:00:00+00:00,bristol,rain,Rain,2.17,0.2172,rain,8.89,5.46,8.01,992.91,7.11,13.95,136.31,1.0,0.0
2022-11-21 10:00:00+00:00,bristol,rain,Rain,2.23,0.2227,rain,8.59,5.74,6.86,991.31,5.16,14.6,131.03,1.0,0.0
2022-11-21 11:00:00+00:00,bristol,rain,Rain,3.12,0.312,rain,8.85,5.86,7.49,987.49,5.76,16.26,108.67,1.0,0.0
2022-11-21 12:00:00+00:00,bristol,rain,Rain,2.98,0.2985,rain,8.93,5.73,7.56,986.43,6.41,17.83,120.4,1.0,0.0
2022-11-21 13:00:00+00:00,bristol,rain,Rain,2.09,0.2087,rain,8.64,5.29,7.33,984.74,6.64,12.47,125.2,1.0,0.0
2022-11-21 14:00:00+00:00,bristol,rain,Rain,2.12,0.2116,rain,8.84,6.08,7.36,984.57,5.11,7.33,225.33,1.0,0.0
2022-11-21 15:00:00+00:00,bristol,rain,Rain,0.86,0.0862,rain,8.44,4.37,7.09,984.19,9.02,14.11,267.9,0.91,0.0
2022-11-21 16:00:00+00:00,bristol,rain,Rain,0.22,0.0215,rain,7.53,2.89,5.82,985.08,10.18,16.09,265.67,1.0,0.0
2022-11-21 17:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.14,0.0137,rain,6.41,1.45,4.13,985.44,9.97,15.17,270.41,0.69,0.0
2022-11-21 18:00:00+00:00,bristol,cloudy,Cloudy,0.17,0.0171,rain,6.07,1.12,3.72,985.63,9.49,16.53,266.84,0.85,0.0
2022-11-21 19:00:00+00:00,bristol,rain,Rain,0.2,0.0203,rain,5.74,0.66,3.57,986.68,9.61,15.7,265.1,1.0,0.0
2022-11-21 20:00:00+00:00,bristol,rain,Rain,0.65,0.0648,rain,5.68,0.67,3.49,986.5,9.24,13.0,268.0,1.0,0.0
2022-11-21 21:00:00+00:00,bristol,rain,Rain,0.22,0.0218,rain,5.46,0.42,3.61,986.82,9.13,11.3,265.82,1.0,0.0
2022-11-21 22:00:00+00:00,bristol,cloudy,Cloudy,0.11,0.0109,rain,6.21,2.5,3.57,986.75,5.78,10.82,263.16,1.0,0.0
2022-11-21 23:00:00+00:00,bristol,cloudy,Cloudy,0.12,0.0123,rain,6.03,2.77,3.58,986.6,4.65,9.6,242.59,0.99,0.0
2022-11-22 00:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.14,0.0138,rain,5.45,2.49,3.55,986.77,3.84,8.91,230.34,0.53,0.0
2022-11-22 01:00:00+00:00,bristol,cloudy,Cloudy,0.13,0.013,rain,5.19,2.69,3.76,986.71,3.03,8.1,227.54,0.78,0.0
2022-11-22 02:00:00+00:00,bristol,cloudy,Cloudy,0.1,0.0104,rain,5.11,2.64,3.98,986.61,2.98,6.93,229.76,0.92,0.0
2022-11-22 03:00:00+00:00,bristol,cloudy,Cloudy,0.09,0.0089,rain,5.08,2.7,4.1,986.53,2.84,5.72,234.32,0.95,0.0
2022-11-22 04:00:00+00:00,bristol,cloudy,Cloudy,0.07,0.0074,rain,5.45,2.74,4.37,986.61,3.42,4.85,237.67,0.81,0.0
2022-11-22 05:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.03,0.0032,rain,5.69,3.15,4.58,986.59,3.24,4.03,240.37,0.67,0.0
2022-11-22 06:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.01,0.0013,rain,5.78,3.33,4.87,986.57,3.15,5.07,238.47,0.51,0.0
2022-11-22 07:00:00+00:00,bristol,clear-night,Clear,0.01,0.0011,rain,4.96,2.63,4.41,986.51,2.76,3.78,238.49,0.17,0.0
2022-11-22 08:00:00+00:00,bristol,clear-day,Clear,0.01,0.0007,rain,4.09,2.08,3.92,986.91,2.21,3.16,236.77,0.23,0.0
2022-11-22 09:00:00+00:00,bristol,clear-day,Clear,0.0,0.0003,rain,5.51,3.79,5.28,987.44,2.15,3.08,252.08,0.24,0.0
2022-11-22 10:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0,rain,7.59,7.58,6.66,987.45,1.0,4.03,296.6,0.46,0.0
2022-11-22 11:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0,rain,8.55,7.48,6.8,987.81,2.01,5.63,307.71,0.43,0.0
2022-11-22 12:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,9.46,8.01,6.63,988.63,2.74,6.16,318.89,0.26,0.0
2022-11-22 13:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,rain,9.58,8.01,6.51,989.13,2.98,6.26,314.52,0.36,0.0
2022-11-22 14:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,9.7,7.94,5.98,989.78,3.37,4.53,289.84,0.68,0.0
2022-11-22 15:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,9.41,8.11,5.91,990.27,2.51,3.19,282.37,0.66,0.0
2022-11-22 16:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,8.06,6.94,5.6,990.57,1.97,3.39,271.82,0.57,0.0
2022-11-22 17:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,6.74,5.61,5.06,991.32,1.77,3.99,229.04,0.49,0.0
2022-11-22 18:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,6.33,4.63,5.08,992.08,2.3,4.3,227.86,0.53,0.0
2022-11-22 19:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,6.05,4.33,5.0,992.0,2.27,3.83,230.0,0.65,0.0
2022-11-22 20:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,5.95,4.32,4.98,991.93,2.15,4.6,217.77,0.65,0.0
2022-11-22 21:00:00+00:00,bristol,clear-night,Clear,0.0,0.0001,rain,5.93,4.05,5.01,992.22,2.42,5.49,204.54,0.31,0.0
2022-11-22 22:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0001,rain,5.49,2.64,4.69,992.33,3.66,6.11,197.95,0.63,0.0
2022-11-22 23:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,5.93,2.85,4.8,992.24,4.27,7.49,197.39,0.74,0.0
2022-11-23 00:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,6.11,2.84,5.32,991.61,4.7,8.05,198.23,0.7,0.0
2022-11-23 01:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0001,rain,6.08,2.8,5.44,991.04,4.71,7.67,200.39,0.9,0.0
2022-11-23 02:00:00+00:00,bristol,rain,Rain,0.4,0.0398,rain,6.11,3.14,5.28,989.78,4.13,8.14,181.16,0.99,0.0
2022-11-23 03:00:00+00:00,bristol,rain,Rain,0.77,0.0774,rain,6.05,2.83,5.03,988.76,4.6,11.16,168.92,0.98,0.0
2022-11-23 04:00:00+00:00,bristol,rain,Rain,1.13,0.1127,rain,7.19,3.96,5.64,987.25,5.25,13.08,157.4,1.0,0.0
2022-11-23 05:00:00+00:00,bristol,rain,Rain,1.38,0.1381,rain,8.4,5.07,7.23,985.78,6.4,15.06,165.63,1.0,0.0
2022-11-23 06:00:00+00:00,bristol,rain,Rain,2.38,0.2383,rain,9.08,5.65,8.32,984.04,7.28,15.32,171.89,1.0,0.0
2022-11-23 07:00:00+00:00,bristol,rain,Rain,1.37,0.1373,rain,9.93,6.53,8.81,983.16,8.16,15.2,204.48,1.0,0.0
2022-11-23 08:00:00+00:00,bristol,cloudy,Cloudy,0.02,0.002,rain,9.2,5.62,6.75,985.18,8.02,12.77,263.08,0.9,0.0
2022-11-23 09:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0001,rain,9.13,6.0,6.87,986.51,6.38,13.84,251.52,0.44,0.0
2022-11-23 10:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.02,0.0018,rain,10.18,10.13,6.85,988.19,7.15,14.91,247.36,0.46,0.0
2022-11-23 11:00:00+00:00,bristol,rain,Rain,0.21,0.0214,rain,10.6,10.65,7.08,988.95,6.77,13.71,239.07,0.58,0.0
2022-11-23 12:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.17,0.0171,rain,10.41,10.35,6.81,989.39,6.22,16.68,231.8,0.69,0.0
2022-11-23 13:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0003,rain,10.6,10.3,6.15,990.03,8.07,16.49,234.97,0.86,0.0
2022-11-23 14:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0002,rain,10.39,9.81,5.38,990.41,8.01,16.14,236.23,0.76,0.0
2022-11-23 15:00:00+00:00,bristol,rain,Rain,0.4,0.04,rain,10.13,9.6,5.51,991.62,8.08,14.81,234.44,0.88,0.0
2022-11-23 16:00:00+00:00,bristol,cloudy,Cloudy,0.11,0.0108,rain,9.5,6.14,6.21,992.17,7.48,14.43,231.91,0.91,0.0
2022-11-23 17:00:00+00:00,bristol,cloudy,Cloudy,0.1,0.0101,rain,9.08,5.74,6.49,992.69,6.99,14.48,229.32,0.97,0.0
2022-11-23 18:00:00+00:00,bristol,cloudy,Cloudy,0.06,0.0058,rain,9.41,6.3,6.66,993.21,6.55,12.05,228.05,0.97,0.0
2022-11-23 19:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.09,0.0093,rain,9.05,5.92,5.92,993.72,6.28,12.22,231.85,0.73,0.0
2022-11-23 20:00:00+00:00,bristol,cloudy,Cloudy,0.07,0.0066,rain,8.65,5.43,5.8,994.69,6.25,12.0,235.28,0.95,0.0
2022-11-23 21:00:00+00:00,bristol,cloudy,Cloudy,0.03,0.0031,rain,8.25,4.87,5.68,995.5,6.39,11.53,233.26,0.98,0.0
2022-11-23 22:00:00+00:00,bristol,cloudy,Cloudy,0.01,0.0012,rain,8.27,4.9,5.42,996.31,6.37,11.99,234.6,0.89,0.0
2022-11-23 23:00:00+00:00,bristol,cloudy,Cloudy,0.19,0.0185,rain,7.84,4.38,5.38,997.18,6.3,12.67,238.1,0.83,0.0
2022-11-24 00:00:00+00:00,bristol,cloudy,Cloudy,0.18,0.0183,rain,7.98,4.47,5.05,998.29,6.55,11.89,240.06,0.78,0.0
2022-11-24 01:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.01,0.0009,rain,7.73,4.01,4.84,999.61,6.98,10.8,244.86,0.74,0.0
2022-11-24 02:00:00+00:00,bristol,clear-night,Clear,0.0,0.0003,rain,7.77,4.4,5.52,1000.25,6.0,11.13,239.57,0.32,0.0
2022-11-24 03:00:00+00:00,bristol,clear-night,Clear,0.0,0.0004,rain,7.77,4.48,5.35,1000.88,5.77,10.44,229.88,0.28,0.0
2022-11-24 04:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,7.58,4.31,5.38,1001.56,5.58,8.3,222.76,0.39,0.0
2022-11-24 05:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,7.14,3.91,5.46,1001.67,5.19,8.78,210.98,0.23,0.0
2022-11-24 06:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.1,3.84,5.52,1001.98,5.25,9.97,198.5,0.85,0.0
2022-11-24 07:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.29,3.99,5.53,1001.87,5.47,10.51,191.24,0.95,0.0
2022-11-24 08:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.82,4.56,5.75,1001.51,5.73,13.51,180.12,0.97,0.0
2022-11-24 09:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,9.22,5.87,6.95,1001.21,7.18,15.37,184.51,0.96,0.0
2022-11-24 10:00:00+00:00,bristol,cloudy,Cloudy,0.02,0.0015,rain,11.05,11.47,8.03,1000.65,8.16,19.65,192.27,0.87,0.0
2022-11-24 11:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.18,0.0184,rain,11.61,12.34,8.77,999.37,8.17,21.18,184.55,0.75,0.0
2022-11-24 12:00:00+00:00,bristol,rain,Rain,1.9,0.1903,rain,12.18,13.2,9.43,998.59,9.04,18.18,185.3,0.95,0.0
2022-11-24 13:00:00+00:00,bristol,rain,Rain,1.43,0.1426,rain,11.55,12.38,8.98,997.11,9.45,12.35,184.25,1.0,0.0
2022-11-24 14:00:00+00:00,bristol,cloudy,Cloudy,0.09,0.0086,rain,10.48,10.94,8.12,996.89,9.74,11.01,205.45,1.0,0.0
2022-11-24 15:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.01,0.0013,rain,10.22,10.54,7.76,997.81,6.62,10.72,229.08,0.51,0.0
2022-11-24 16:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.02,0.0024,rain,9.47,6.52,7.22,998.32,6.1,10.0,220.55,0.39,0.0
2022-11-24 17:00:00+00:00,bristol,clear-night,Clear,0.07,0.0065,rain,8.93,5.87,6.91,999.2,5.97,9.27,218.73,0.25,0.0
2022-11-24 18:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,8.42,5.37,6.39,999.7,5.6,10.94,213.02,0.13,0.0
2022-11-24 19:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,8.59,5.47,6.17,1000.09,5.92,11.98,208.66,0.37,0.0
2022-11-24 20:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,8.51,5.19,5.67,1000.55,6.45,12.69,209.69,0.62,0.0
2022-11-24 21:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0002,rain,8.25,4.73,5.05,1000.62,6.82,13.8,207.61,0.57,0.0
2022-11-24 22:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.01,0.0007,rain,8.48,4.9,5.27,1001.14,7.24,14.7,207.55,0.67,0.0
2022-11-24 23:00:00+00:00,bristol,cloudy,Cloudy,0.02,0.0023,rain,8.96,5.35,5.39,1001.78,7.81,14.75,218.29,0.77,0.0
2022-11-25 00:00:00+00:00,bristol,cloudy,Cloudy,0.03,0.003,rain,8.91,5.31,5.94,1002.85,7.73,12.72,232.8,0.89,0.0
2022-11-25 01:00:00+00:00,bristol,cloudy,Cloudy,0.01,0.0013,rain,8.92,5.68,6.49,1003.52,6.54,11.23,238.62,0.88,0.0
2022-11-25 02:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.01,0.001,rain,8.6,5.51,6.81,1004.55,5.83,10.39,237.94,0.61,0.0
2022-11-25 03:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.01,0.0005,rain,8.38,5.33,6.51,1005.64,5.56,9.22,241.09,0.65,0.0
2022-11-25 04:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0002,rain,7.97,4.92,6.06,1006.76,5.29,8.21,249.23,0.66,0.0
2022-11-25 05:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,7.91,5.23,5.81,1007.98,4.4,7.06,252.38,0.35,0.0
2022-11-25 06:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,7.14,4.75,5.4,1009.2,3.49,5.79,249.94,0.15,0.0
2022-11-25 07:00:00+00:00,bristol,clear-night,Clear,0.0,0.0,none,6.9,4.63,5.03,1010.72,3.22,6.17,240.52,0.11,0.0
2022-11-25 08:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,6.83,4.38,4.73,1012.48,3.49,6.5,236.69,0.13,0.0
2022-11-25 09:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,7.64,5.29,5.14,1013.49,3.63,6.96,233.41,0.14,0.0
2022-11-25 10:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,9.63,7.69,6.53,1014.55,3.68,7.41,233.79,0.06,0.0
2022-11-25 11:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,10.97,11.02,7.11,1015.5,3.82,8.7,227.81,0.04,0.0
2022-11-25 12:00:00+00:00,bristol,clear-day,Clear,0.02,0.0021,rain,11.97,12.12,7.34,1016.67,4.37,9.34,235.19,0.19,0.0
2022-11-25 13:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0002,rain,12.34,12.4,7.12,1017.02,4.31,9.25,234.38,0.43,0.0
2022-11-25 14:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,12.29,12.17,6.67,1017.63,5.0,8.38,239.56,0.24,0.0
2022-11-25 15:00:00+00:00,bristol,clear-day,Clear,0.0,0.0,none,11.58,11.43,6.57,1018.58,4.33,7.34,236.5,0.3,0.0
2022-11-25 16:00:00+00:00,bristol,partly-cloudy-day,Partly Cloudy,0.0,0.0,rain,10.34,10.15,6.48,1019.32,3.69,7.15,228.89,0.51,0.0
2022-11-25 17:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,rain,9.42,7.4,6.53,1020.17,3.73,6.69,225.55,0.77,0.0
2022-11-25 18:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,rain,8.86,6.6,6.62,1021.51,3.98,5.9,228.62,0.95,0.0
2022-11-25 19:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,8.26,6.28,6.68,1021.46,3.2,5.67,216.78,0.56,0.0
2022-11-25 20:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,7.92,5.89,6.52,1022.2,3.18,5.98,213.57,0.62,0.0
2022-11-25 21:00:00+00:00,bristol,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,7.96,5.87,6.7,1022.69,3.3,6.33,212.98,0.73,0.0
2022-11-25 22:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.0,5.59,6.95,1023.16,3.87,6.33,211.39,1.0,0.0
2022-11-25 23:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.22,5.81,6.98,1023.41,3.97,6.48,211.76,1.0,0.0
2022-11-26 00:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.92,5.54,6.75,1023.36,3.77,6.41,209.03,1.0,0.0
2022-11-26 01:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.08,5.71,6.83,1023.44,3.86,6.88,212.91,1.0,0.0
2022-11-26 02:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.95,5.43,6.64,1023.53,4.07,6.78,215.7,1.0,0.0
2022-11-26 03:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.94,5.7,6.6,1022.8,3.53,7.19,197.86,1.0,0.0
2022-11-26 04:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.08,5.77,6.76,1023.02,3.73,7.66,196.43,1.0,0.0
2022-11-26 05:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.33,5.92,7.14,1022.78,4.03,8.24,188.45,1.0,0.0
2022-11-26 06:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.56,6.1,7.29,1022.83,4.25,8.81,186.79,0.92,0.0
2022-11-26 07:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.92,6.32,7.55,1022.66,4.75,9.21,186.63,1.0,0.0
2022-11-26 08:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,9.3,6.7,7.91,1022.03,4.99,9.97,182.65,1.0,0.0
2022-11-26 09:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,9.98,7.43,8.38,1022.17,5.36,11.25,184.64,1.0,0.0
2022-11-26 10:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,10.81,11.57,8.85,1021.99,5.52,12.49,182.26,1.0,0.0
2022-11-26 11:00:00+00:00,bristol,cloudy,Cloudy,0.01,0.0009,rain,11.39,12.26,9.09,1021.42,6.13,13.1,182.86,1.0,0.0
2022-11-26 12:00:00+00:00,bristol,rain,Rain,0.2,0.0203,rain,11.77,12.66,9.14,1020.89,6.58,13.44,183.9,1.0,0.0
2022-11-26 13:00:00+00:00,bristol,rain,Rain,0.67,0.0667,rain,11.96,12.76,8.93,1020.07,6.62,13.75,183.37,1.0,0.0
2022-11-26 14:00:00+00:00,bristol,rain,Rain,0.69,0.069,rain,11.6,12.45,9.05,1019.23,7.09,13.92,180.29,1.0,0.0
2022-11-26 15:00:00+00:00,bristol,rain,Rain,0.44,0.044,rain,11.3,12.21,9.19,1018.2,7.48,14.37,175.58,1.0,0.0
2022-11-26 16:00:00+00:00,bristol,rain,Rain,0.44,0.0443,rain,11.24,12.13,9.13,1017.34,7.77,15.04,173.94,1.0,0.0
2022-11-26 17:00:00+00:00,bristol,rain,Rain,0.45,0.0451,rain,11.24,12.05,8.96,1016.67,8.03,15.46,175.15,1.0,0.0
2022-11-26 18:00:00+00:00,bristol,rain,Rain,0.63,0.0634,rain,11.26,12.1,9.03,1016.05,8.24,16.21,174.89,1.0,0.0
2022-11-26 19:00:00+00:00,bristol,rain,Rain,0.33,0.0329,rain,11.66,12.76,9.6,1014.86,8.71,16.55,175.19,1.0,0.0
2022-11-26 20:00:00+00:00,bristol,rain,Rain,0.47,0.0471,rain,11.74,13.07,10.12,1014.04,8.8,16.4,176.95,1.0,0.0
2022-11-26 21:00:00+00:00,bristol,rain,Rain,1.33,0.1332,rain,11.83,13.33,10.47,1013.03,8.79,15.75,178.29,1.0,0.0
2022-11-26 22:00:00+00:00,bristol,rain,Rain,2.28,0.2284,rain,11.71,13.25,10.55,1012.86,8.07,13.91,179.93,1.0,0.0
2022-11-26 23:00:00+00:00,bristol,rain,Rain,1.38,0.1376,rain,11.81,13.54,10.94,1012.56,7.47,11.0,184.92,1.0,0.0
2022-11-27 00:00:00+00:00,bristol,rain,Rain,0.47,0.0472,rain,12.01,14.04,11.55,1012.44,6.12,9.12,194.98,1.0,0.0
2022-11-27 01:00:00+00:00,bristol,cloudy,Cloudy,0.14,0.0136,rain,12.32,14.53,11.9,1012.55,5.15,8.8,210.84,1.0,0.0
2022-11-27 02:00:00+00:00,bristol,cloudy,Cloudy,0.01,0.0011,rain,12.55,14.76,11.91,1012.59,4.61,8.39,217.73,1.0,0.0
2022-11-27 03:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,rain,12.32,14.32,11.49,1012.82,4.46,7.79,227.49,1.0,0.0
2022-11-27 04:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,11.83,13.54,10.9,1012.76,3.8,6.96,231.19,1.0,0.0
2022-11-27 05:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,11.29,12.71,10.31,1013.02,3.35,6.19,229.26,1.0,0.0
2022-11-27 06:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,rain,10.92,12.12,9.81,1013.13,2.71,4.68,224.04,1.0,0.0
2022-11-27 07:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0002,rain,10.55,11.67,9.65,1013.04,2.19,3.71,216.62,1.0,0.0
2022-11-27 08:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,10.15,11.17,9.43,1013.06,1.82,3.77,204.47,1.0,0.0
2022-11-27 09:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0002,rain,10.25,11.35,9.6,1012.94,1.85,4.32,198.37,1.0,0.0
2022-11-27 10:00:00+00:00,bristol,cloudy,Cloudy,0.03,0.0027,rain,11.03,12.5,10.39,1012.79,2.26,5.49,223.14,1.0,0.0
2022-11-27 11:00:00+00:00,bristol,cloudy,Cloudy,0.03,0.0031,rain,11.52,13.09,10.63,1012.57,2.68,5.95,231.03,1.0,0.0
2022-11-27 12:00:00+00:00,bristol,cloudy,Cloudy,0.04,0.0035,rain,11.65,13.1,10.36,1011.99,2.56,6.66,226.41,1.0,0.0
2022-11-27 13:00:00+00:00,bristol,cloudy,Cloudy,0.02,0.0017,rain,11.58,12.87,10.03,1011.37,2.77,6.41,224.1,1.0,0.0
2022-11-27 14:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0001,rain,11.29,12.44,9.71,1011.08,2.94,5.19,222.73,1.0,0.0
2022-11-27 15:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,10.79,11.75,9.29,1010.53,2.4,3.94,216.6,1.0,0.0
2022-11-27 16:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,9.9,9.0,8.79,1009.81,2.07,4.24,197.75,1.0,0.0
2022-11-27 17:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,9.29,8.15,8.37,1009.47,2.26,4.53,194.32,1.0,0.0
2022-11-27 18:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.8,7.58,7.92,1008.8,2.25,4.48,198.36,0.99,0.0
2022-11-27 19:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.49,7.16,7.58,1008.43,2.32,5.23,202.54,1.0,0.0
2022-11-27 20:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,8.25,6.56,7.43,1008.59,2.74,5.6,209.18,0.99,0.0
2022-11-27 21:00:00+00:00,bristol,cloudy,Cloudy,0.0,0.0,none,7.95,6.13,7.07,1008.55,2.87,5.43,214.42,0.96,0.0
