time,city,icon,summary,precipIntensity,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,pressure,windSpeed,windGust,windBearing,cloudCover,snowAccumulation
2022-11-21 01:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,rain,4.61,1.23,1.61,989.93,4.23,9.08,96.33,0.63,0.0
2022-11-21 02:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.47,1.12,1.47,989.94,4.12,9.2,97.99,0.68,0.0
2022-11-21 03:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.45,1.08,1.21,990.44,4.16,9.29,96.78,0.63,0.0
2022-11-21 04:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.47,1.13,1.17,990.48,4.12,9.42,96.52,0.66,0.0
2022-11-21 05:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.44,1.08,1.02,990.84,4.14,9.54,95.66,0.71,0.0
2022-11-21 06:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.44,1.07,1.03,991.26,4.15,10.11,94.35,0.49,0.0
2022-11-21 07:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.4,0.99,1.0,992.0,4.2,9.86,93.76,0.52,0.0
2022-11-21 08:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.25,0.76,0.99,992.56,4.28,9.79,94.5,0.69,0.0
2022-11-21 09:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.27,0.77,1.01,993.02,4.31,9.87,95.67,0.74,0.0
2022-11-21 10:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.3,0.83,0.93,993.56,4.26,10.15,93.58,0.74,0.0
2022-11-21 11:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,4.23,0.9,0.97,994.28,4.01,10.57,92.07,0.59,0.0
2022-11-21 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.79,1.5,1.09,994.32,4.14,10.83,96.72,0.76,0.0
2022-11-21 13:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.0,0.0001,rain,4.92,1.45,1.2,994.89,4.54,11.25,99.84,0.69,0.0
2022-11-21 14:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0001,rain,5.0,1.36,1.17,995.18,4.91,11.79,102.01,0.33,0.0
2022-11-21 15:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0002,rain,5.02,1.27,1.19,995.42,5.17,12.09,103.44,0.15,0.0
2022-11-21 16:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.0,0.0001,rain,4.98,1.19,1.34,995.72,5.22,12.39,104.16,0.63,0.0
2022-11-21 17:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0004,rain,5.01,1.2,1.64,996.01,5.3,12.87,103.69,0.89,0.0
2022-11-21 18:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.001,rain,5.56,1.81,2.32,996.52,5.46,12.6,104.37,0.9,0.0
2022-11-21 19:00:00+00:00,reykjavik,cloudy,Cloudy,0.03,0.0025,rain,5.71,2.01,2.49,996.92,5.44,12.9,105.58,0.89,0.0
2022-11-21 20:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.04,0.004,rain,5.98,2.22,2.82,997.39,5.75,13.15,106.73,0.66,0.0
2022-11-21 21:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.05,0.0054,rain,6.05,2.25,2.88,997.6,5.9,12.9,108.2,0.41,0.0
2022-11-21 22:00:00+00:00,reykjavik,cloudy,Cloudy,0.06,0.0057,rain,5.83,1.92,3.18,997.89,6.06,12.78,112.49,0.83,0.0
2022-11-21 23:00:00+00:00,reykjavik,cloudy,Cloudy,0.09,0.0093,rain,5.88,2.09,3.22,998.6,5.77,12.2,114.85,0.78,0.0
2022-11-22 00:00:00+00:00,reykjavik,cloudy,Cloudy,0.16,0.0159,rain,6.0,2.3,3.29,998.97,5.63,11.68,114.55,0.93,0.0
2022-11-22 01:00:00+00:00,reykjavik,rain,Rain,0.29,0.0286,rain,6.03,2.44,3.27,999.38,5.38,11.33,112.21,1.0,0.0
2022-11-22 02:00:00+00:00,reykjavik,rain,Rain,0.43,0.0425,rain,6.44,3.09,3.4,999.44,5.08,10.55,110.64,1.0,0.0
2022-11-22 03:00:00+00:00,reykjavik,rain,Rain,0.42,0.0421,rain,6.43,3.25,3.37,999.33,4.68,9.7,109.11,1.0,0.0
2022-11-22 04:00:00+00:00,reykjavik,rain,Rain,0.26,0.0265,rain,6.42,3.52,3.53,999.4,4.14,9.18,104.5,1.0,0.0
2022-11-22 05:00:00+00:00,reykjavik,cloudy,Cloudy,0.14,0.0136,rain,6.38,3.59,3.37,999.38,3.9,9.4,97.08,1.0,0.0
2022-11-22 06:00:00+00:00,reykjavik,cloudy,Cloudy,0.1,0.0101,rain,6.13,3.19,2.83,999.76,4.07,9.93,95.99,1.0,0.0
2022-11-22 07:00:00+00:00,reykjavik,cloudy,Cloudy,0.04,0.0037,rain,6.21,3.19,2.76,999.6,4.26,9.79,96.79,0.99,0.0
2022-11-22 08:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.0005,rain,5.78,2.67,2.05,1000.06,4.24,9.91,93.44,0.99,0.0
2022-11-22 09:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,5.73,2.57,1.69,1000.1,4.32,10.43,88.47,1.0,0.0
2022-11-22 10:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.85,1.63,0.66,1000.35,4.05,10.78,92.88,0.99,0.0
2022-11-22 11:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.57,1.28,0.06,1000.43,4.07,11.02,87.26,0.93,0.0
2022-11-22 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.58,1.2,-0.47,1000.37,4.24,10.77,85.44,0.83,0.0
2022-11-22 13:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,4.55,1.13,-0.72,1000.49,4.28,10.09,83.24,0.38,0.0
2022-11-22 14:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,4.47,1.18,-0.97,1000.35,4.02,9.34,79.11,0.34,0.0
2022-11-22 15:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,3.75,0.49,-1.62,999.77,3.7,8.67,73.68,0.35,0.0
2022-11-22 16:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,3.67,0.5,-1.79,999.49,3.55,8.03,68.58,0.26,0.0
2022-11-22 17:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,3.11,-0.0,-2.17,999.23,3.29,7.13,65.0,0.17,0.0
2022-11-22 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.44,-0.29,-2.86,999.05,2.65,5.6,61.94,0.08,0.0
2022-11-22 19:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.2,-0.9,-2.86,998.78,3.02,4.96,55.62,0.08,0.0
2022-11-22 20:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.41,-1.73,-3.19,998.07,2.9,5.41,47.84,0.03,0.0
2022-11-22 21:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,0.91,-1.89,-3.07,997.69,2.43,6.6,43.52,0.0,0.0
2022-11-22 22:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,0.62,-2.29,-3.01,997.49,2.48,7.68,49.81,0.01,0.0
2022-11-22 23:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,0.49,-2.54,-3.41,996.91,2.58,8.59,42.25,0.0,0.0
2022-11-23 00:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,0.69,-2.41,-3.85,996.31,2.69,9.58,31.15,0.0,0.0
2022-11-23 01:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,0.68,-3.05,-4.25,995.64,3.43,10.66,24.63,0.14,0.0
2022-11-23 02:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.07,-3.31,-3.76,995.04,4.51,11.6,26.65,0.3,0.0
2022-11-23 03:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,0.94,-3.94,-3.37,994.21,5.32,12.08,28.01,0.41,0.0
2022-11-23 04:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.01,-4.01,-2.74,993.55,5.63,12.61,26.1,0.33,0.0
2022-11-23 05:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.08,-4.09,-2.31,992.87,5.98,13.57,24.61,0.19,0.0
2022-11-23 06:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.44,-3.77,-2.19,992.07,6.28,14.59,24.05,0.05,0.0
2022-11-23 07:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.44,-3.93,-2.63,991.12,6.63,14.81,21.92,0.0,0.0
2022-11-23 08:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.38,-4.06,-2.97,990.54,6.75,15.52,22.45,0.13,0.0
2022-11-23 09:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,1.4,-4.18,-2.86,989.63,7.1,17.14,19.84,0.43,0.0
2022-11-23 10:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,2.03,-3.2,-3.27,989.36,6.71,18.87,20.38,0.65,0.0
2022-11-23 11:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.37,-3.21,-3.79,988.63,7.84,19.29,21.53,0.96,0.0
2022-11-23 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.62,-3.06,-3.83,987.72,8.35,19.03,22.46,0.97,0.0
2022-11-23 13:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.78,-2.94,-3.81,986.66,8.6,18.2,26.26,0.97,0.0
2022-11-23 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.04,-2.56,-3.62,986.06,8.5,17.51,31.48,0.99,0.0
2022-11-23 15:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.38,-1.92,-3.42,985.65,7.91,16.88,36.82,0.96,0.0
2022-11-23 16:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.43,-1.65,-3.44,985.42,7.33,16.71,38.08,0.91,0.0
2022-11-23 17:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.4,-1.76,-3.15,985.55,7.51,16.34,39.14,0.8,0.0
2022-11-23 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,3.45,-1.6,-2.61,985.48,7.28,15.36,41.1,0.34,0.0
2022-11-23 19:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,3.49,-1.45,-2.53,985.89,7.02,14.71,39.54,0.69,0.0
2022-11-23 20:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.68,-1.13,-2.22,986.06,6.81,14.71,38.07,0.93,0.0
2022-11-23 21:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.66,-1.15,-2.22,986.51,6.79,15.03,38.45,1.0,0.0
2022-11-23 22:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.59,-1.28,-1.64,986.55,6.89,14.98,38.44,1.0,0.0
2022-11-23 23:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.47,-1.44,-1.47,986.28,6.9,14.92,36.43,1.0,0.0
2022-11-24 00:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.64,-1.27,-1.22,985.7,7.04,14.98,35.19,1.0,0.0
2022-11-24 01:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.51,-1.47,-1.21,985.25,7.12,15.2,34.19,1.0,0.0
2022-11-24 02:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,3.52,-1.41,-0.97,984.35,7.0,15.19,32.9,1.0,0.0
2022-11-24 03:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.0008,rain,4.3,-0.37,-0.09,983.85,6.9,15.92,30.56,1.0,0.0
2022-11-24 04:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.0009,rain,4.5,-0.11,0.04,982.85,6.9,16.2,30.27,1.0,0.0
2022-11-24 05:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,5.06,0.54,0.4,982.46,7.1,16.7,30.7,1.0,0.0
2022-11-24 06:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,5.7,1.3,0.88,981.67,7.29,15.5,30.71,1.0,0.0
2022-11-24 07:00:00+00:00,reykjavik,rain,Rain,0.31,0.0314,rain,5.95,1.69,0.65,981.03,7.07,14.78,32.62,1.0,0.0
2022-11-24 08:00:00+00:00,reykjavik,cloudy,Cloudy,0.03,0.003,rain,6.87,3.04,0.85,981.18,6.58,14.04,39.71,1.0,0.0
2022-11-24 09:00:00+00:00,reykjavik,cloudy,Cloudy,0.03,0.0027,rain,7.16,3.55,0.91,981.46,6.18,13.5,46.63,1.0,0.0
2022-11-24 10:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0002,rain,7.46,3.96,1.23,981.91,6.12,12.57,60.59,1.0,0.0
2022-11-24 11:00:00+00:00,reykjavik,cloudy,Cloudy,0.01,0.0009,rain,7.44,4.28,1.31,982.55,5.23,11.99,59.61,1.0,0.0
2022-11-24 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.04,0.0044,rain,7.48,4.47,1.51,982.67,4.89,11.88,54.8,1.0,0.0
2022-11-24 13:00:00+00:00,reykjavik,cloudy,Cloudy,0.13,0.0134,rain,7.52,4.62,1.75,982.82,4.67,11.82,52.35,1.0,0.0
2022-11-24 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.12,0.0122,rain,7.26,4.19,2.02,982.92,4.89,12.35,52.99,1.0,0.0
2022-11-24 15:00:00+00:00,reykjavik,cloudy,Cloudy,0.04,0.004,rain,6.81,3.55,2.12,982.9,5.06,12.07,60.32,1.0,0.0
2022-11-24 16:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0003,rain,6.74,3.55,2.15,983.42,4.86,11.98,65.7,0.96,0.0
2022-11-24 17:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,6.83,3.8,2.01,983.74,4.57,11.46,65.17,0.77,0.0
2022-11-24 18:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.91,4.04,1.75,984.57,4.29,9.81,58.75,0.67,0.0
2022-11-24 19:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.66,3.75,1.59,984.96,4.26,10.03,48.78,0.64,0.0
2022-11-24 20:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.79,3.81,1.48,985.6,4.45,10.72,43.55,0.72,0.0
2022-11-24 21:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.93,3.84,1.4,986.11,4.77,10.86,46.89,0.74,0.0
2022-11-24 22:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.97,3.73,1.64,986.92,5.13,10.73,49.37,0.74,0.0
2022-11-24 23:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.99,3.89,1.64,987.35,4.8,10.2,55.55,0.74,0.0
2022-11-25 00:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.78,3.79,1.67,988.24,4.49,9.3,62.07,0.57,0.0
2022-11-25 01:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.76,4.02,1.8,988.97,3.98,8.38,66.38,0.59,0.0
2022-11-25 02:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.53,4.03,1.84,989.54,3.47,7.98,65.0,0.4,0.0
2022-11-25 03:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,6.23,3.92,1.54,990.1,3.08,7.78,62.05,0.36,0.0
2022-11-25 04:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,6.22,3.98,1.56,991.36,2.96,7.54,60.55,0.64,0.0
2022-11-25 05:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,6.1,3.96,1.39,991.84,2.79,7.23,58.74,0.77,0.0
2022-11-25 06:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,5.31,3.08,0.75,992.73,2.72,6.54,58.09,0.84,0.0
2022-11-25 07:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,5.22,2.97,0.74,993.07,2.73,6.26,56.76,0.72,0.0
2022-11-25 08:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.55,2.25,0.35,993.93,2.62,6.22,56.02,0.59,0.0
2022-11-25 09:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.32,1.98,0.28,994.48,2.63,5.96,54.09,0.68,0.0
2022-11-25 10:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,4.23,1.84,0.37,994.92,2.65,5.75,55.8,0.75,0.0
2022-11-25 11:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.09,1.84,0.38,995.45,2.47,5.88,52.02,0.83,0.0
2022-11-25 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.96,1.79,0.54,995.6,2.36,6.24,48.52,0.77,0.0
2022-11-25 13:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.01,1.81,0.63,995.76,2.39,6.43,46.45,0.84,0.0
2022-11-25 14:00:00+00:00,reykjavik,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,4.08,1.92,0.67,995.81,2.36,6.59,50.05,0.59,0.0
2022-11-25 15:00:00+00:00,reykjavik,clear-day,Clear,0.0,0.0,none,3.44,1.12,0.47,995.81,2.41,6.9,53.83,0.17,0.0
2022-11-25 16:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,3.43,0.9,0.38,996.02,2.64,6.96,56.65,0.12,0.0
2022-11-25 17:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.95,0.34,-0.07,995.99,2.63,6.99,58.39,0.08,0.0
2022-11-25 18:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.9,0.2,-0.31,995.99,2.72,5.82,64.16,0.06,0.0
2022-11-25 19:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.82,0.17,-0.36,996.03,2.63,6.23,64.87,0.0,0.0
2022-11-25 20:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.82,0.15,-0.43,995.7,2.67,6.6,59.91,0.01,0.0
2022-11-25 21:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.66,-0.15,-0.55,995.54,2.79,7.17,61.18,0.03,0.0
2022-11-25 22:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.81,0.13,-0.55,995.33,2.67,7.83,63.76,0.06,0.0
2022-11-25 23:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,2.98,0.23,-0.45,994.6,2.79,8.59,59.45,0.1,0.0
2022-11-26 00:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,3.27,0.36,-0.47,994.02,3.07,8.84,61.07,0.12,0.0
2022-11-26 01:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.34,0.2,-0.58,993.3,3.39,9.07,61.36,0.81,0.0
2022-11-26 02:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.53,0.25,-0.51,992.48,3.66,9.8,58.87,1.0,0.0
2022-11-26 03:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.05,0.74,-0.0,991.47,3.89,10.62,60.57,0.99,0.0
2022-11-26 04:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,4.36,0.99,0.32,990.86,4.1,10.62,62.07,0.99,0.0
2022-11-26 05:00:00+00:00,reykjavik,cloudy,Cloudy,0.02,0.0024,rain,4.65,1.33,0.36,990.74,4.15,10.57,67.4,1.0,0.0
2022-11-26 06:00:00+00:00,reykjavik,cloudy,Cloudy,0.14,0.0145,rain,5.07,1.65,0.78,990.12,4.51,10.48,66.14,1.0,0.0
2022-11-26 07:00:00+00:00,reykjavik,rain,Rain,0.64,0.0639,rain,5.24,1.86,0.95,989.81,4.5,10.28,72.59,1.0,0.0
2022-11-26 08:00:00+00:00,reykjavik,rain,Rain,1.65,0.1652,rain,5.15,1.77,1.62,990.03,4.48,10.7,77.11,1.0,0.0
2022-11-26 09:00:00+00:00,reykjavik,rain,Rain,1.95,0.1948,rain,5.24,1.82,2.09,990.54,4.59,9.4,103.21,1.0,0.0
2022-11-26 10:00:00+00:00,reykjavik,rain,Rain,0.51,0.0513,rain,4.07,0.47,2.55,992.21,4.39,6.22,119.23,1.0,0.0
2022-11-26 11:00:00+00:00,reykjavik,cloudy,Cloudy,0.03,0.0035,rain,3.65,1.04,2.59,992.87,2.79,4.98,126.56,1.0,0.0
2022-11-26 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,3.44,1.19,2.46,992.8,2.33,4.15,124.85,0.99,0.0
2022-11-26 13:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.35,1.37,2.33,993.17,2.05,3.4,142.76,0.88,0.0
2022-11-26 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,3.46,2.04,2.41,993.05,1.6,2.41,147.72,0.85,0.0
2022-11-26 15:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.13,0.74,1.3,993.1,1.44,2.94,101.09,0.84,0.0
2022-11-26 16:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,1.47,0.62,0.73,992.99,1.08,3.57,57.55,0.83,0.0
2022-11-26 17:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.75,-0.81,0.11,993.02,1.43,2.91,36.04,0.85,0.0
2022-11-26 18:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,1.38,-0.98,0.76,992.49,2.1,4.44,21.83,0.77,0.0
2022-11-26 19:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.44,-2.71,-0.28,991.85,2.69,5.32,9.89,0.78,0.0
2022-11-26 20:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.64,-2.48,-0.29,991.12,2.7,5.47,14.09,0.86,0.0
2022-11-26 21:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.89,-1.93,-0.08,990.61,2.45,5.38,21.21,1.0,0.0
2022-11-26 22:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.3,-2.63,-0.87,990.14,2.44,5.66,26.02,0.96,0.0
2022-11-26 23:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.41,-2.14,-0.77,989.46,2.13,6.24,19.77,1.0,0.0
2022-11-27 00:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.34,-2.64,-0.93,989.17,2.5,6.75,16.25,1.0,0.0
2022-11-27 01:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,0.22,-3.22,-1.11,988.74,2.96,7.34,17.47,1.0,0.0
2022-11-27 02:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.03,-3.64,-1.32,988.24,3.18,7.87,22.4,1.0,0.0
2022-11-27 03:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.37,-3.28,-1.17,987.53,3.25,8.22,25.01,1.0,0.0
2022-11-27 04:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,0.81,-2.58,-0.99,987.02,3.04,8.6,21.34,1.0,0.0
2022-11-27 05:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,1.67,-1.33,-0.36,986.98,2.8,9.47,12.66,1.0,0.0
2022-11-27 06:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.15,-1.11,-0.07,986.88,3.22,9.49,4.08,1.0,0.0
2022-11-27 07:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.33,-1.66,0.19,986.58,4.36,11.52,3.26,0.99,0.0
2022-11-27 08:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,none,2.61,-1.95,0.66,986.75,5.57,12.66,7.88,1.0,0.0
2022-11-27 09:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,2.6,-2.17,0.8,986.72,6.01,12.97,6.01,1.0,0.0
2022-11-27 10:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,3.21,-1.54,1.3,987.2,6.36,12.92,0.47,0.99,0.0
2022-11-27 11:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,3.22,-1.47,1.28,987.16,6.18,13.1,1.28,1.0,0.0
2022-11-27 12:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,2.76,-1.78,1.0,987.65,5.58,13.38,356.07,1.0,0.0
2022-11-27 13:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,2.77,-1.86,0.93,988.14,5.8,13.43,349.27,1.0,0.0
2022-11-27 14:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0002,rain,2.7,-2.13,0.79,988.72,6.19,13.05,348.18,1.0,0.0
2022-11-27 15:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,2.36,-2.56,0.44,989.31,6.17,12.47,348.31,1.0,0.0
2022-11-27 16:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,2.39,-2.38,0.45,989.55,5.89,12.24,345.68,1.0,0.0
2022-11-27 17:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,2.32,-2.45,0.27,990.19,5.86,12.39,343.47,0.99,0.0
2022-11-27 18:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,1.97,-2.87,-0.23,990.71,5.78,11.62,344.2,0.97,0.0
2022-11-27 19:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0,rain,1.93,-2.82,-0.27,991.76,5.57,11.34,345.22,0.99,0.0
2022-11-27 20:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,1.67,-3.07,-0.58,992.74,5.44,10.92,344.78,0.97,0.0
2022-11-27 21:00:00+00:00,reykjavik,cloudy,Cloudy,0.0,0.0001,rain,1.6,-3.1,-0.78,993.68,5.32,10.22,345.88,1.0,0.0
2022-11-27 22:00:00+00:00,reykjavik,partly-cloudy-night,Partly Cloudy,0.0,0.0005,snow,1.41,-2.53,-1.07,994.41,3.94,9.19,346.06,0.66,0.0
2022-11-27 23:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0,none,1.22,-2.24,-1.41,995.26,3.23,8.03,344.58,0.36,0.0
2022-11-28 00:00:00+00:00,reykjavik,clear-night,Clear,0.0,0.0001,rain,0.97,-2.26,-1.83,996.07,2.88,7.79,337.57,0.35,0.0
