time,city,icon,summary,precipIntensity,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,pressure,windSpeed,windGust,windBearing,cloudCover,snowAccumulation
2022-11-19 14:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.07,6.7,-5.88,1017.38,3.84,12.75,19.13,0.0,0.0
2022-11-19 15:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,10.06,6.41,-7.77,1018.34,4.17,12.6,20.13,0.0,0.0
2022-11-19 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,12.35,8.99,-5.91,1019.2,4.45,14.63,21.74,0.0,0.0
2022-11-19 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,14.38,10.97,-6.18,1019.9,5.12,15.23,27.86,0.0,0.0
2022-11-19 18:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,16.18,12.6,-7.23,1019.78,5.84,15.35,34.69,0.0,0.0
2022-11-19 19:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.15,13.47,-7.93,1019.53,6.16,14.97,37.3,0.0,0.0
2022-11-19 20:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.69,13.96,-8.28,1018.89,5.96,13.83,38.71,0.0,0.0
2022-11-19 21:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,18.9,15.0,-9.54,1018.25,5.55,12.94,39.08,0.0,0.0
2022-11-19 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,18.66,14.67,-10.2,1017.28,3.18,12.1,54.9,0.0,0.0
2022-11-19 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,18.39,14.2,-11.97,1017.79,3.06,9.83,49.5,0.0,0.0
2022-11-20 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.58,13.22,-13.65,1017.74,2.61,8.51,39.92,0.0,0.0
2022-11-20 01:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,16.33,11.96,-13.78,1018.3,2.72,8.27,29.61,0.0,0.0
2022-11-20 02:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,14.74,10.29,-14.56,1019.03,2.84,8.41,21.83,0.0,0.0
2022-11-20 03:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,12.05,7.86,-11.94,1019.83,2.66,8.51,19.01,0.0,0.0
2022-11-20 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.15,6.99,-11.78,1020.44,2.92,8.56,18.3,0.0,0.0
2022-11-20 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.58,6.34,-12.42,1021.02,3.05,8.59,18.76,0.0,0.0
2022-11-20 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.88,8.24,-11.77,1021.4,3.2,8.52,19.03,0.0,0.0
2022-11-20 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.13,7.29,-11.63,1021.6,3.28,8.47,19.35,0.0,0.0
2022-11-20 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.83,6.89,-10.24,1021.55,3.36,8.34,20.3,0.0,0.0
2022-11-20 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.55,5.3,-10.37,1021.47,3.42,8.37,21.46,0.0,0.0
2022-11-20 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.44,5.23,-13.78,1021.27,3.31,8.47,20.78,0.0,0.0
2022-11-20 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,6.85,4.43,-13.7,1021.39,3.44,8.55,20.45,0.0,0.0
2022-11-20 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.3,4.94,-12.24,1021.44,3.5,8.61,20.38,0.0,0.0
2022-11-20 13:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.25,4.88,-12.32,1021.78,3.51,8.6,20.19,0.0,0.0
2022-11-20 14:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.27,4.89,-12.52,1022.12,3.53,8.61,20.75,0.0,0.0
2022-11-20 15:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,7.85,5.57,-13.41,1022.61,3.59,8.43,21.13,0.0,0.0
2022-11-20 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,11.66,7.56,-11.15,1023.19,3.62,7.49,20.48,0.0,0.0
2022-11-20 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,15.35,11.26,-11.07,1023.58,2.83,7.06,17.81,0.0,0.0
2022-11-20 18:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.19,13.2,-10.24,1023.25,2.62,7.15,19.87,0.0,0.0
2022-11-20 19:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,18.61,14.79,-8.89,1022.41,2.56,7.05,25.84,0.0,0.0
2022-11-20 20:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,19.65,15.75,-9.5,1021.4,2.37,6.81,31.87,0.0,0.0
2022-11-20 21:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,21.25,17.29,-10.0,1020.4,2.2,6.64,33.15,0.0,0.0
2022-11-20 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,21.01,17.09,-9.71,1019.45,1.02,6.16,9.45,0.0,0.0
2022-11-20 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.54,16.47,-10.91,1019.24,1.14,4.01,0.35,0.0,0.0
2022-11-21 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.25,15.65,-16.39,1019.23,0.95,3.83,335.9,0.0,0.0
2022-11-21 01:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,18.69,13.77,-21.36,1019.46,1.51,4.87,356.9,0.0,0.0
2022-11-21 02:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,15.01,10.65,-13.65,1020.17,1.6,5.97,19.71,0.0,0.0
2022-11-21 03:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.09,7.24,-9.12,1020.06,2.15,6.45,23.57,0.07,0.0
2022-11-21 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.61,6.7,-9.59,1020.67,2.41,6.83,24.29,0.28,0.0
2022-11-21 05:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,10.36,6.32,-10.66,1020.66,2.64,7.08,24.39,0.43,0.0
2022-11-21 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.26,6.22,-10.67,1021.1,2.8,6.99,24.56,0.23,0.0
2022-11-21 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.2,6.23,-10.09,1021.26,2.86,7.01,24.18,0.0,0.0
2022-11-21 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.69,8.18,-12.05,1021.15,2.9,7.08,23.86,0.0,0.0
2022-11-21 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.05,7.39,-14.03,1020.51,2.94,7.16,23.98,0.1,0.0
2022-11-21 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.44,6.51,-16.2,1020.64,3.18,7.21,23.38,0.0,0.0
2022-11-21 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.87,5.82,-15.12,1020.33,3.19,7.32,23.75,0.0,0.0
2022-11-21 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.3,5.11,-16.92,1020.31,3.22,7.38,23.3,0.31,0.0
2022-11-21 13:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,7.09,4.85,-16.68,1020.07,3.24,7.45,23.38,0.55,0.0
2022-11-21 14:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,7.13,4.88,-16.59,1020.61,3.27,7.63,23.77,0.53,0.0
2022-11-21 15:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,6.88,4.51,-17.43,1020.72,3.38,7.68,23.84,0.66,0.0
2022-11-21 16:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,10.79,6.52,-12.7,1021.13,3.51,6.61,22.38,0.68,0.0
2022-11-21 17:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.91,10.71,-12.01,1021.47,2.75,5.96,20.95,0.83,0.0
2022-11-21 18:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,17.68,13.43,-12.53,1021.5,2.35,5.65,21.29,0.82,0.0
2022-11-21 19:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,18.76,14.61,-11.63,1020.86,1.89,5.35,25.18,0.95,0.0
2022-11-21 20:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,19.19,15.01,-11.87,1020.12,1.27,5.77,34.34,0.97,0.0
2022-11-21 21:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,20.67,16.46,-12.12,1019.42,0.98,5.7,36.98,0.98,0.0
2022-11-21 22:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,20.02,16.1,-9.72,1018.46,0.73,4.33,31.55,1.0,0.0
2022-11-21 23:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,19.76,15.72,-10.69,1018.03,0.78,3.31,21.33,0.97,0.0
2022-11-22 00:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,18.76,15.09,-7.81,1018.08,0.52,3.28,316.04,0.99,0.0
2022-11-22 01:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,17.65,13.53,-11.36,1018.12,1.46,3.89,354.51,0.99,0.0
2022-11-22 02:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,14.18,10.27,-9.6,1018.9,1.71,5.05,13.96,0.98,0.0
2022-11-22 03:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,10.7,6.79,-9.56,1019.07,1.67,5.89,21.41,0.99,0.0
2022-11-22 04:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.94,9.01,-9.3,1019.25,2.13,6.39,23.62,0.99,0.0
2022-11-22 05:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.97,8.84,-10.56,1019.54,2.39,6.72,24.81,1.0,0.0
2022-11-22 06:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,10.18,6.05,-11.4,1019.54,2.59,6.51,23.85,0.99,0.0
2022-11-22 07:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.47,8.02,-11.78,1019.47,2.75,6.67,23.83,0.96,0.0
2022-11-22 08:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.5,8.01,-12.38,1019.01,2.83,6.79,23.66,0.98,0.0
2022-11-22 09:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,9.47,7.93,-14.97,1019.01,2.89,6.81,23.58,0.98,0.0
2022-11-22 10:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,8.74,6.98,-14.74,1019.0,3.01,6.81,22.28,1.0,0.0
2022-11-22 11:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,8.14,6.27,-15.82,1018.88,2.99,6.77,23.56,0.98,0.0
2022-11-22 12:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.56,5.59,-16.14,1018.7,2.97,6.67,23.34,0.98,0.0
2022-11-22 13:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.57,5.59,-15.47,1018.81,2.97,6.6,23.75,0.98,0.0
2022-11-22 14:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.77,5.85,-14.56,1018.89,2.95,6.72,23.98,0.97,0.0
2022-11-22 15:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,7.71,5.71,-17.1,1019.48,3.06,6.88,23.76,0.79,0.0
2022-11-22 16:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,10.49,6.2,-13.0,1019.78,3.2,6.0,22.78,0.56,0.0
2022-11-22 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,14.33,10.32,-10.41,1019.82,2.37,5.25,24.43,0.03,0.0
2022-11-22 18:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.4,13.55,-9.2,1019.59,1.91,5.2,23.77,0.01,0.0
2022-11-22 19:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,19.0,14.94,-10.77,1018.95,1.56,5.5,23.29,0.01,0.0
2022-11-22 20:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,19.92,15.88,-10.65,1018.15,1.32,6.31,26.99,0.01,0.0
2022-11-22 21:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,21.3,17.05,-12.59,1016.96,1.22,6.29,32.89,0.01,0.0
2022-11-22 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.93,16.85,-10.99,1016.54,0.34,6.15,73.85,0.0,0.0
2022-11-22 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.77,16.67,-11.13,1016.31,0.24,4.15,13.36,0.0,0.0
2022-11-23 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,19.54,15.6,-9.86,1016.58,0.33,3.83,258.59,0.0,0.0
2022-11-23 01:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,17.64,13.64,-10.36,1016.91,0.6,3.63,284.86,0.0,0.0
2022-11-23 02:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,14.13,10.65,-6.58,1017.06,1.56,4.14,10.09,0.0,0.0
2022-11-23 03:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.63,6.93,-8.1,1017.52,1.55,5.31,23.53,0.0,0.0
2022-11-23 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.98,8.18,-10.16,1017.89,1.78,6.15,29.91,0.01,0.0
2022-11-23 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.37,7.1,-11.94,1018.17,2.21,6.46,28.98,0.02,0.0
2022-11-23 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.69,7.35,-13.8,1018.72,2.38,5.99,28.16,0.01,0.0
2022-11-23 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.86,7.49,-15.01,1018.51,2.46,5.99,27.51,0.02,0.0
2022-11-23 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.75,7.34,-15.2,1018.41,2.48,6.15,25.44,0.01,0.0
2022-11-23 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.11,6.53,-17.5,1018.48,2.56,6.44,24.21,0.1,0.0
2022-11-23 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.29,6.47,-15.05,1018.29,2.96,6.6,22.57,0.0,0.0
2022-11-23 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.87,5.93,-15.35,1018.04,3.0,6.63,21.65,0.0,0.0
2022-11-23 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.03,4.96,-12.48,1017.63,2.96,6.67,23.8,0.0,0.0
2022-11-23 13:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.5,5.51,-12.67,1017.37,2.98,6.67,24.43,0.0,0.0
2022-11-23 14:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.83,5.91,-11.98,1017.52,2.97,6.66,25.23,0.0,0.0
2022-11-23 15:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,7.9,5.97,-15.51,1017.82,3.02,6.72,25.99,0.0,0.0
2022-11-23 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,10.72,6.58,-11.5,1018.43,3.1,5.25,25.44,0.0,0.0
2022-11-23 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,14.55,10.99,-7.15,1018.71,1.97,4.27,24.32,0.21,0.0
2022-11-23 18:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.07,13.42,-7.67,1018.7,0.96,4.96,14.21,0.15,0.0
2022-11-23 19:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,19.2,15.22,-10.14,1018.38,0.61,5.43,14.51,0.46,0.0
2022-11-23 20:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,20.49,16.72,-8.56,1017.7,0.5,6.2,26.56,0.65,0.0
2022-11-23 21:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,21.94,18.28,-7.79,1016.72,0.7,6.42,27.13,0.64,0.0
2022-11-23 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,22.12,18.58,-6.98,1016.76,0.67,5.95,62.66,0.1,0.0
2022-11-23 23:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,21.97,18.39,-7.25,1016.6,0.08,3.88,135.29,0.52,0.0
2022-11-24 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.6,17.52,-4.28,1016.99,0.01,3.93,301.46,0.02,0.0
2022-11-24 01:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,18.43,15.91,-1.51,1017.39,0.46,4.17,357.33,0.21,0.0
2022-11-24 02:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,15.83,13.35,-1.34,1017.5,1.65,5.01,24.9,0.4,0.0
2022-11-24 03:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,12.55,9.62,-3.49,1017.88,1.3,6.07,31.17,0.8,0.0
2022-11-24 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.01,7.62,-6.04,1018.34,1.74,6.91,29.55,0.28,0.0
2022-11-24 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.44,6.8,-7.65,1018.63,2.22,7.63,26.06,0.25,0.0
2022-11-24 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.08,6.15,-9.77,1018.89,2.5,7.37,24.36,0.01,0.0
2022-11-24 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.36,6.35,-10.42,1018.94,2.77,8.04,24.49,0.0,0.0
2022-11-24 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.38,6.54,-9.11,1019.05,3.03,8.58,24.33,0.0,0.0
2022-11-24 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.69,6.77,-9.69,1019.26,3.2,8.91,23.45,0.01,0.0
2022-11-24 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.47,7.85,-8.08,1019.17,3.01,9.34,23.43,0.01,0.0
2022-11-24 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.2,7.46,-8.31,1019.67,3.13,9.5,22.6,0.0,0.0
2022-11-24 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.81,8.16,-8.3,1019.74,3.19,9.71,20.64,0.01,0.0
2022-11-24 13:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.86,8.22,-9.47,1019.98,3.21,9.72,20.45,0.1,0.0
2022-11-24 14:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.54,6.82,-8.23,1020.71,3.22,9.88,21.72,0.12,0.0
2022-11-24 15:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,10.28,6.46,-8.93,1021.77,3.42,10.6,21.12,0.11,0.0
2022-11-24 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,14.12,10.48,-7.65,1022.79,3.77,10.1,19.21,0.02,0.0
2022-11-24 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.68,14.13,-7.1,1023.32,3.27,11.42,21.19,0.22,0.0
2022-11-24 18:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,19.64,15.88,-8.53,1023.37,4.05,11.96,32.96,0.48,0.0
2022-11-24 19:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,20.56,16.51,-10.76,1022.82,4.61,12.37,41.78,0.7,0.0
2022-11-24 20:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,21.27,17.19,-10.94,1022.36,4.73,12.72,43.99,0.67,0.0
2022-11-24 21:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,22.49,18.1,-13.95,1021.54,4.86,12.69,43.3,0.12,0.0
2022-11-24 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,21.7,17.44,-12.67,1020.88,3.94,11.81,44.54,0.01,0.0
2022-11-24 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,21.4,16.92,-15.0,1021.14,3.8,9.71,44.96,0.33,0.0
2022-11-25 00:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,20.7,16.04,-17.11,1021.18,2.69,9.45,36.15,0.67,0.0
2022-11-25 01:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,18.61,14.69,-9.65,1021.86,2.54,8.68,18.46,0.77,0.0
2022-11-25 02:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,16.6,12.79,-8.83,1022.59,2.52,8.29,18.46,0.46,0.0
2022-11-25 03:00:00+00:00,la,partly-cloudy-night,Partly Cloudy,0.0,0.0,none,14.11,10.18,-9.69,1023.26,2.22,8.44,15.56,0.6,0.0
2022-11-25 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,12.91,8.79,-11.35,1023.9,2.47,8.36,15.69,0.35,0.0
2022-11-25 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,12.38,8.22,-11.71,1024.55,2.64,8.27,17.43,0.0,0.0
2022-11-25 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.82,7.85,-10.15,1025.09,2.77,7.89,18.68,0.0,0.0
2022-11-25 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.84,7.68,-11.76,1025.28,2.8,7.7,18.88,0.0,0.0
2022-11-25 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.99,7.1,-9.46,1025.35,2.84,7.65,19.91,0.0,0.0
2022-11-25 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.88,8.42,-11.31,1025.33,2.89,7.74,19.76,0.0,0.0
2022-11-25 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.5,8.14,-13.15,1025.53,2.63,7.96,21.36,0.0,0.0
2022-11-25 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.88,7.25,-13.0,1025.35,2.85,8.02,21.23,0.0,0.0
2022-11-25 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.44,6.68,-11.84,1025.18,2.91,7.96,20.64,0.0,0.0
2022-11-25 13:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.63,6.93,-12.17,1025.02,2.88,7.96,21.51,0.0,0.0
2022-11-25 14:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.73,7.04,-12.31,1025.32,2.89,8.14,22.5,0.0,0.0
2022-11-25 15:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,8.86,7.07,-13.22,1025.91,3.1,8.17,22.61,0.0,0.0
2022-11-25 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,12.41,8.42,-10.31,1026.19,3.34,6.94,21.64,0.01,0.0
2022-11-25 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,16.52,12.6,-9.72,1026.03,2.51,6.19,19.17,0.32,0.0
2022-11-25 18:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,18.3,14.52,-8.64,1025.49,2.07,5.18,19.05,0.93,0.0
2022-11-25 19:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,19.42,15.68,-8.4,1024.64,1.37,6.51,19.72,0.84,0.0
2022-11-25 20:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,20.54,16.72,-8.99,1023.74,1.14,6.96,11.26,0.89,0.0
2022-11-25 21:00:00+00:00,la,cloudy,Cloudy,0.0,0.0,none,21.48,17.68,-8.81,1022.8,1.01,6.68,0.25,0.9,0.0
2022-11-25 22:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,21.65,17.78,-9.3,1022.06,1.09,6.2,323.31,0.63,0.0
2022-11-25 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,21.77,17.62,-11.63,1021.93,0.95,4.05,297.59,0.14,0.0
2022-11-26 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.85,16.37,-14.94,1021.9,0.62,3.73,264.04,0.01,0.0
2022-11-26 01:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,19.17,14.61,-15.9,1021.92,0.84,3.49,274.22,0.0,0.0
2022-11-26 02:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,16.04,12.14,-9.56,1022.14,1.22,3.5,358.51,0.0,0.0
2022-11-26 03:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,12.65,8.92,-8.31,1022.21,1.7,3.86,28.26,0.0,0.0
2022-11-26 04:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,11.26,7.37,-9.45,1022.57,1.5,4.43,30.12,0.0,0.0
2022-11-26 05:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.0,6.07,-9.79,1022.57,1.3,4.68,32.12,0.0,0.0
2022-11-26 06:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,10.03,6.07,-10.04,1022.64,1.61,4.71,33.16,0.02,0.0
2022-11-26 07:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.58,8.9,-9.96,1022.02,1.76,4.71,31.68,0.21,0.0
2022-11-26 08:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,9.35,8.62,-10.28,1021.8,1.78,4.72,30.14,0.21,0.0
2022-11-26 09:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,8.75,7.9,-11.83,1021.07,1.81,4.55,29.89,0.06,0.0
2022-11-26 10:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.61,6.34,-12.69,1020.77,2.06,4.33,29.38,0.0,0.0
2022-11-26 11:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.02,5.79,-15.03,1020.32,1.92,4.23,30.02,0.04,0.0
2022-11-26 12:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,6.59,5.29,-15.1,1019.98,1.91,4.09,33.07,0.0,0.0
2022-11-26 13:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,6.92,5.71,-13.33,1019.85,1.88,3.92,32.61,0.0,0.0
2022-11-26 14:00:00+00:00,la,clear-night,Clear,0.0,0.0,none,7.14,6.02,-12.92,1020.3,1.82,3.75,32.0,0.0,0.0
2022-11-26 15:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,7.14,6.06,-13.95,1020.25,1.78,3.78,31.08,0.0,0.0
2022-11-26 16:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,11.12,6.97,-11.61,1020.6,1.94,3.29,32.05,0.11,0.0
2022-11-26 17:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,15.02,10.86,-11.7,1020.5,0.97,4.17,36.43,0.33,0.0
2022-11-26 18:00:00+00:00,la,partly-cloudy-day,Partly Cloudy,0.0,0.0,none,17.02,12.73,-12.94,1020.46,0.63,5.06,205.23,0.62,0.0
2022-11-26 19:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,18.3,14.23,-10.89,1019.44,1.49,5.94,215.33,0.1,0.0
2022-11-26 20:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,19.47,15.57,-9.53,1018.16,1.93,6.59,214.27,0.0,0.0
2022-11-26 21:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,20.43,16.97,-6.51,1017.06,2.31,6.57,216.94,0.0,0.0
2022-11-26 22:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,19.58,16.57,-3.9,1016.4,1.83,5.93,206.32,0.09,0.0
2022-11-26 23:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,18.94,16.4,-1.61,1016.24,1.93,4.05,209.29,0.14,0.0
2022-11-27 00:00:00+00:00,la,clear-day,Clear,0.0,0.0,none,17.97,15.85,0.2,1015.91,1.63,3.16,203.14,0.0,0.0
